"workflow_id","display_name","specialty","risk_tier","source_status","verdict","p0","p1","p2","p3","finding_codes"
"derm-leg-ulcer-skin-review","Leg ulcer skin review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-lichen-planus","Lichen planus","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-lipoma-skin-lump","Lipoma skin lump","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-medication-rash-documentation","Medication rash documentation","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-melasma","Melasma","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-milia","Milia","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-mole-mapping-follow-up","Mole mapping follow-up","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-molluscum-contagiosum-review","Molluscum contagiosum review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-nail-psoriasis-review","Nail psoriasis review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-nail-trauma-review","Nail trauma review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-nevus-change-documentation","Nevus change documentation","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-patch-test-result-review","Patch test result review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-pediatric-eczema-follow-up","Pediatric eczema follow-up","Dermatology","tier_2","source_gap","failed","3","1","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P1:PAEDIATRIC_FIELDS_MISSING | P2:GENERIC_PROMPT_DENSITY"
"derm-perianal-skin-symptoms","Perianal skin symptoms","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-perioral-dermatitis","Perioral dermatitis","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-periorbital-skin-rash","Periorbital skin rash","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-photodermatitis","Photodermatitis","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-pigmented-lesion-review","Pigmented lesion review","Dermatology","tier_5","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-pityriasis-rosea","Pityriasis rosea","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-plantar-wart-review","Plantar wart review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-post-biopsy-wound-review","Post-biopsy wound review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-post-excision-wound-review","Post-excision wound review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-post-inflammatory-hyperpigmentation","Post-inflammatory hyperpigmentation","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-pressure-area-skin-review","Pressure area skin review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-pressure-ulcer-follow-up","Pressure ulcer follow-up","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-pruritus-without-rash","Pruritus without rash","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-psoriasis-flare-documentation","Psoriasis flare documentation","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-rosacea-flare-documentation","Rosacea flare documentation","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-scabies-contact-documentation","Scabies contact documentation","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-scalp-scaling","Scalp scaling","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-sebaceous-cyst","Sebaceous cyst","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-seborrheic-keratosis","Seborrheic keratosis","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-skin-cancer-surveillance","Skin cancer surveillance","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-skin-infection-follow-up","Skin infection follow-up","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-skin-tag-documentation","Skin tag documentation","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-stasis-dermatitis-review","Stasis dermatitis review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-sunburn-review","Sunburn review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-tinea-pedis-review","Tinea pedis review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-urticaria-follow-up","Urticaria follow-up","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-vasculitic-rash-documentation","Vasculitic rash documentation","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-venous-eczema-review","Venous eczema review","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-vitiligo","Vitiligo","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"derm-wart-follow-up","Wart follow-up","Dermatology","tier_2","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-abdominal-pain-documentation","ED abdominal pain documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-admission-documentation","ED admission documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-allergic-reaction-documentation","ED allergic reaction documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-altered-mental-status-documentation","ED altered mental status documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-anaphylaxis-documentation","ED anaphylaxis documentation-only","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-asthma-exacerbation-documentation","ED asthma exacerbation documentation","Emergency Medicine documentation-only","tier_4","source_mapped_with_gaps","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-back-pain-documentation","ED back pain documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-blood-test-result-documentation","ED blood test result documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-burn-documentation","ED burn documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-capacity-discussion-documentation","ED capacity discussion documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-chest-pain-documentation","ED chest pain documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-copd-exacerbation-documentation","ED COPD exacerbation documentation","Emergency Medicine documentation-only","tier_4","source_mapped_with_gaps","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY | ungraded:SOURCE_MISSING_PUBLICATION_DATE"
"ed-critical-incident-documentation","ED critical incident documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-death-verification-documentation","ED death verification documentation-only","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-diarrhea-documentation","ED diarrhea documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-discharge-documentation","ED discharge documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-dizziness-documentation","ED dizziness documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-domestic-violence-screening-documentation","ED domestic violence screening documentation","Emergency Medicine documentation-only","tier_4","source_mapped_with_gaps","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY | ungraded:SOURCE_MISSING_PUBLICATION_DATE"
"ed-ear-nose-throat-presentation","ED ear nose throat presentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-ecg-documentation","ED ECG documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-eye-injury-documentation","ED eye injury documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-fall-documentation","ED fall documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-family-update-documentation","ED family update documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-fever-documentation","ED fever documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-fracture-suspicion-documentation","ED fracture suspicion documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-handover-documentation","ED handover documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-headache-documentation","ED headache documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-imaging-result-documentation","ED imaging result documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-interpreter-documentation","ED interpreter documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-intoxication-documentation","ED intoxication documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-laceration-documentation","ED laceration documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-medication-administration-documentation","ED medication administration documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-mental-health-presentation-documentation","ED mental health presentation documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-minor-head-injury-documentation","ED minor head injury documentation","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-observation-unit-review","ED observation-unit review","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
"ed-overdose-documentation","ED overdose documentation-only","Emergency Medicine documentation-only","tier_4","source_gap","failed","3","0","1","0","P0:PRECONFIRMED_PRECHECKED_INVESTIGATIONS | P0:PRECONFIRMED_PRECHECKED_PLAN_PHRASES | P0:PRECONFIRMED_PRECHECKED_SYMPTOMS | P2:GENERIC_PROMPT_DENSITY"
