"workflow_number","workflow_id","workflow_title","specialty","item_id","item_category","item_type","item_text","activation_state","current_evidence_status","currently_associated_source_ids","current_uae_applicability_status","safety_classification","clinician_review_required","safety_review_required","candidate_count","candidate_evidence_links"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-red-flags--gp-lab-result-review-r8","chips","chip_red_flags","results requiring urgent action","optional","unsupported_legacy_review_required","[]","partial_applicability","escalation_or_safety_net","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-investigations--gp-lab-result-review-i9","chips","chip_investigations","labs reviewed","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--chip-investigations--gp-lab-result-review-i9"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-required-tests"",""heading"":""Appendix 1 — required laboratory tests"",""locator"":""pages 13–14""},""concise_evidence_summary"":""Lists condition-linked baseline and follow-up laboratory monitoring and states that unlisted testing remains clinician-directed."",""exact_relationship"":""The exact monitoring table supports these items only as clinician-reviewed laboratory documentation, not interpretation."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":true,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-investigations--gp-lab-result-review-i10","chips","chip_investigations","abnormal results discussed","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-investigations--gp-lab-result-review-i11","chips","chip_investigations","comparison with previous results","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--chip-investigations--gp-lab-result-review-i11"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-required-tests"",""heading"":""Appendix 1 — required laboratory tests"",""locator"":""pages 13–14""},""concise_evidence_summary"":""Lists condition-linked baseline and follow-up laboratory monitoring and states that unlisted testing remains clinician-directed."",""exact_relationship"":""The exact monitoring table supports these items only as clinician-reviewed laboratory documentation, not interpretation."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":true,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-investigations--gp-lab-result-review-i12","chips","chip_investigations","pending results noted","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-plan-phrases--gp-lab-result-review-p13","chips","chip_plan_phrases","results explained to patient","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-plan-phrases--gp-lab-result-review-p14","chips","chip_plan_phrases","patient concerns discussed","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-plan-phrases--gp-lab-result-review-p15","chips","chip_plan_phrases","further investigations ordered","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-plan-phrases--gp-lab-result-review-p16","chips","chip_plan_phrases","clinician interpretation documented","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-plan-phrases--gp-lab-result-review-p17","chips","chip_plan_phrases","follow-up for results","optional","unsupported_legacy_review_required","[]","partial_applicability","clinical_decision","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-plan-phrases--gp-lab-result-review-p18","chips","chip_plan_phrases","referral arranged if needed","conditional","unsupported_legacy_review_required","[]","partial_applicability","escalation_or_safety_net","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-plan-phrases--gp-lab-result-review-p19","chips","chip_plan_phrases","return precautions discussed","optional","unsupported_legacy_review_required","[]","partial_applicability","escalation_or_safety_net","true","true","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-follow-up--gp-lab-result-review-f20","chips","chip_follow_up","as per results","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--chip-follow-up--gp-lab-result-review-f21","chips","chip_follow_up","sooner if abnormal","conditional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--preset-default-duration-options--default-duration-options-1","speed_preset","preset_default_duration_options","routine visit","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--preset-default-duration-options--default-duration-options-2","speed_preset","preset_default_duration_options","recent follow-up","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--preset-default-duration-options--default-duration-options-3","speed_preset","preset_default_duration_options","1-3 months","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--preset-default-duration-options--default-duration-options-4","speed_preset","preset_default_duration_options","3-6 months","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--preset-prechecked-symptoms--prechecked-symptoms-1","speed_preset","preset_prechecked_symptoms","reason for testing","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--preset-prechecked-symptoms--prechecked-symptoms-2","speed_preset","preset_prechecked_symptoms","current symptoms","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","0","[]"
"18","gp-lab-result-review","Lab result review","General Medicine / GP","gp-lab-result-review--preset-prechecked-symptoms--prechecked-symptoms-3","speed_preset","preset_prechecked_symptoms","medication changes since labs","optional","unsupported_legacy_review_required","[]","partial_applicability","medication_related_high_safety","true","true","1","[{""workflow_id"":""gp-lab-result-review"",""item_id"":""gp-lab-result-review--preset-prechecked-symptoms--prechecked-symptoms-3"",""source_id"":""dha-laboratory-monitoring-chronic-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Laboratory Monitoring of Various Chronic Conditions/Diseases – 21"",""official_url"":""https://dha.gov.ae/uploads/032024/21%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20Summary%20of%20Laboratory%20Monitoring%20of%20Chronic%20Conditions202435619.pdf"",""evidence_location"":{""section_id"":""dha-chronic-labs-v2-background-scope"",""heading"":""1. Background; 2. Scope; 3. Purpose; 4. Applicability"",""locator"":""pages 8–9""},""concise_evidence_summary"":""Defines medication and report verification, DHA telehealth scope, emergency exclusions, and laboratory-monitoring purpose."",""exact_relationship"":""The exact background supports these laboratory-review terms only in chronic-condition medication-monitoring context."",""support_classification"":""contextual_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-32"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":true,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
